{10}
{14}
{19}
{23}
{3}
{4}
{5}
{6}
{7}
{8}
{9}
{12}
{15}
{16}
{17}
{18}
{20}
{21}
{31}
{0.9}
{1.0}
{1.2}
{1.3}
{1.4}
{1.5}
{1.6}
{1.7}
{1.8}
{1.9}
{2.0}
{2.1}
{2.2}
"{ 14,0}"
"{ 10,1.8}"
"{ 15,0}"
"{ 14,1.9}"
"{ 19,0}"
"{19, 2.1}"
"{ 31,0}"
"{ 23,1.5}"
"{ 3,0}"
"{ 12,0}"
"{ 9,0}"
"{3, 1.0}"
"{ 3,1.2}"
"{3, 2.1}"
"{ 20,0}"
"{ 6,0}"
"{ 8,0}"
"{4, 0.9}"
"{4, 1.5}"
"{ 5,0}"
"{ 16,0}"
"{ 18,0}"
"{ 21,0}"
"{5, 1.3}"
"{5, 1.4}"
"{ 5,1.5}"
"{5, 1.6}"
"{ 5,1.7}"
"{ 5,2.0}"
"{ 6,1.5}"
"{ 6,1.7}"
"{ 6,2.0}"
"{ 7,0}"
"{ 7,1.5}"
"{ 7,1.6}"
"{ 7,2.0}"
"{ 23,0}"
"{8, 1.5}"
"{8, 2.2}"
"{ 9,1.5}"
"{ 9,1.7}"
"{10, 1.4}"
"{10, 2.1}"
"{ 12,1.2}"
"{ 12,1.6}"
"{14, 1.0}"
"{ 14,1.7}"
"{ 14,1.8}"
"{ 14,2.0}"
"{ 15,1.9}"
"{15, 2.2}"
"{ 16,1.5}"
"{ 16,1.7}"
"{ 16,2.0}"
"{ 17,1.7}"
"{ 17,2.0}"
"{ 18,1.5}"
"{ 18,1.6}"
"{ 18,2.0}"
"{ 19,1.3}"
"{20, 0.9}"
"{ 21,2.0}"
"{ 31,1.5}"
"{ 8,1.5}"
"{ 9,1.2}"
"{ 9,1.6}"
"{ 14, 10,1.8}"
"{ 15, 14,1.9}"
"{ 19,19, 2.1}"
"{ 31, 23,1.5}"
"{10, 3, 2.1}"
"{ 12, 3,1.2}"
"{ 14,3, 1.0}"
"{ 9, 3,1.2}"
"{ 20,4, 0.9}"
"{ 6, 4,1.5}"
"{ 8,4, 1.5}"
"{10, 5, 1.4}"
"{ 16, 5,1.7}"
"{ 18, 5,1.5}"
"{ 18,5, 1.6}"
"{ 18, 5,2.0}"
"{ 19,5, 1.3}"
"{ 21, 5,2.0}"
"{ 9,5, 1.6}"
"{ 14, 6,1.7}"
"{ 14, 6,2.0}"
"{ 16, 6,1.5}"
"{ 17, 6,1.7}"
"{12, 7, 1.6}"
"{ 16, 7,1.5}"
"{ 16, 7,2.0}"
"{ 17, 7,2.0}"
"{ 9, 7,1.5}"
"{ 15,8, 2.2}"
"{ 23,8, 1.5}"
"{ 16, 9,1.5}"
"{ 17, 9,1.7}"
{11}
{13}
{22}
{32}
{24}
{27}
{29}
{2.8}
{3.3}
{4.0}
{4.2}
{4.5}
{4.7}
{4.8}
{4.9}
{5.0}
{5.2}
{5.3}
{6.0}
{6.1}
{6.2}
{6.3}
{6.6}
{7.3}
{7.5}
"{ 10,5.0}"
"{ 11,0}"
"{ 11,6.0}"
"{12, 7.5}"
"{ 13,0}"
"{ 13,7.3}"
"{14, 5.2}"
"{14, 6.1}"
"{ 15,5.2}"
"{ 15,6.3}"
"{ 16,4.8}"
"{ 19,5.0}"
"{ 19,6.2}"
"{ 20,4.2}"
"{ 24,0}"
"{21, 7.3}"
"{22, 7.3}"
"{3, 2.8}"
"{3, 4.9}"
"{ 3,5.3}"
"{ 3,6.0}"
"{ 32,0}"
"{32, 6.3}"
"{4, 3.3}"
"{4, 4.8}"
"{4, 5.3}"
"{5, 4.7}"
"{5, 4.9}"
"{5, 5.2}"
"{ 6,4.2}"
"{ 6,4.7}"
"{ 6,6.6}"
"{ 7,4.0}"
"{ 7,4.7}"
