"{ 18, 5 -> 1.5}"
"{ 18, 5 -> 1.6}"
"{ 18, 5 -> 2.0}"
"{14,  6 -> 2.0}"
"{20,  14 -> 5.2}"
"{20,  14 -> 6.1}"
"{17,  6 -> 4.2}"
"{17,  6 -> 4.7}"
"{14,  12 -> 3.9}"
"{16,  12 -> 4.0}"
"{16,  12 -> 4.2}"
"{16,  12 -> 5.6}"
"{ 12, 3 -> 3.5}"
"{ 12, 3 -> 3.7}"
"{ 12, 3 -> 3.8}"
"{14,  12 -> 3.6}"
"{14,  12 -> 4.0}"
"{ 18, 5 -> 2.4}"
"{ 18, 5 -> 3.1}"
"{21,  7 -> 2.8}"
"{21,  7 -> 3.3}"
"{ 15, 8 -> 3.0}"
"{ 15, 8 -> 4.0}"
"{ 20, 8 -> 3.3}"
"{ 20, 8 -> 4.1}"
"{14,  11 -> 3.0}"
"{14,  11 -> 3.2}"
